79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,93,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,45,45,0,93,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,42,42,42,42,42,0,0,0,0,0,0,42,0,0,42,42,42,0,0,0,47,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,77,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,0,0,0,0,0,0,42,94,93,94,93,94,93,94,93,94,0,0,0,0,0,0,46,0,0,45,46,45,0,0,0,47,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
79,0,0,0,0,0,0,0,0,42,42,0,0,41,41,0,0,0,42,0,0,0,0,0,42,42,0,0,0,42,42,42,42,42,42,42,42,0,0,0,0,0,41,45,46,0,0,0,0,0,0,0,0,77,78,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,45,42,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,42,0,0,0,0,45,46,45,46,0,0,0,0,0,42,94,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,45,0,0,0,47,42,42,42,42,42,126,42,42,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,45,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
79,0,0,0,0,0,0,0,0,45,46,0,0,45,46,0,0,0,46,0,0,0,0,0,45,46,0,0,0,45,46,45,46,45,46,45,46,0,0,0,0,41,45,46,0,0,0,41,42,42,42,0,0,0,45,46,46,0,0,0,42,42,0,0,42,42,0,0,0,0,0,45,42,42,42,42,42,42,42,42,42,0,0,45,46,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,93,94,0,0,0,0,0,0,0,0,0,0,0,0,42,94,0,0,0,0,0,0,0,45,0,0,0,47,126,126,126,126,126,126,126,126,126,0,0,0,0,126,0,0,0,42,0,0,0,0,41,41,41,41,41,41,41,0,0,0,42,42,42,42,42,42,42,0,0,0,0,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
79,0,0,0,0,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,78,0,0,0,0,0,77,78,0,0,0,0,0,0,0,0,45,46,0,0,0,41,45,46,45,46,0,0,0,61,62,0,0,0,0,93,94,0,0,93,94,42,0,0,0,0,45,46,45,46,45,46,93,94,45,46,0,0,77,78,42,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,94,0,0,0,0,0,0,0,0,45,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,42,126,171,171,171,126,0,0,0,0,45,45,45,45,45,45,78,0,0,0,45,46,45,46,45,46,45,0,0,0,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
79,0,0,0,0,45,46,45,46,0,0,0,0,0,0,0,0,0,0,0,0,45,46,45,46,78,0,0,0,0,0,77,78,0,0,0,0,0,0,0,0,0,0,0,0,41,45,12,0,0,0,0,0,0,61,62,0,0,0,42,93,94,0,0,0,93,94,42,42,0,0,0,0,0,0,0,0,93,94,0,0,0,0,77,78,45,0,0,0,0,0,0,0,0,0,45,42,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,42,94,0,0,0,0,42,0,0,0,0,77,78,0,0,47,0,0,0,0,0,0,0,0,0,0,0,42,126,126,171,171,171,126,0,0,0,0,0,0,0,0,0,77,78,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,41,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,79
79,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,42,42,77,78,0,0,77,78,0,0,0,0,0,77,78,0,0,0,0,0,0,0,0,0,0,0,41,45,27,0,0,0,0,0,0,0,93,94,0,0,0,45,45,94,0,0,0,0,0,93,94,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,42,45,46,42,42,0,0,0,41,45,41,41,41,41,41,0,0,0,0,0,0,0,93,94,0,0,0,0,93,94,0,0,0,0,77,78,0,0,47,0,0,0,0,0,0,0,0,42,42,42,126,126,126,171,171,171,126,41,0,0,0,0,0,0,0,0,77,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,94,45,45,45,45,0,0,0,41,41,41,0,0,0,0,41,41,41,79
79,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,0,0,45,46,45,78,0,0,0,0,0,0,0,0,0,77,78,42,42,42,42,42,42,0,0,0,0,41,45,0,0,0,0,0,0,0,0,0,93,94,42,0,0,0,93,94,0,0,0,0,0,0,93,94,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,0,0,42,42,45,46,45,46,45,46,0,0,0,78,45,46,45,46,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,93,94,0,0,0,0,77,78,0,0,47,0,0,0,0,0,0,42,42,126,126,126,126,126,126,171,171,171,126,45,0,0,0,0,0,0,0,0,77,78,0,0,42,42,42,42,0,0,42,42,42,42,42,42,0,0,0,0,93,94,0,0,0,0,0,0,0,72,72,72,0,0,0,0,72,72,72,79
